COUNTY,DATE,CDSD,EMXP,PRCP,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HTDD,TAVG,TMAX,TMIN,SNOW,PSUN
Orleans,1994,448.0,2.17,44.5,448.0,49.0,158.0,78.0,101.0,4.0,-37.0,94.0,25.0,25.0,24.0,19.0,13.0,30.0,28.0,23.0,15.0,15.0,8451.0,42.7,51.9,31.8,163.2,-9999999.0
Orleans,1994,448.0,1.53,38.79,448.0,49.0,158.0,69.0,117.0,5.0,-37.0,95.0,25.0,25.0,24.0,19.0,13.0,30.0,28.0,23.0,15.0,15.0,8451.0,42.7,53.6,31.8,105.7,-9999999.0
Orleans,1995,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,96.0,75.0,0.0,-9999999.0,86.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,7249.0,-9999999.0,48.1,-9999999.0,153.3,-9999999.0
Orleans,1995,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,96.0,75.0,0.0,-9999999.0,86.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,7249.0,-9999999.0,48.1,-9999999.0,153.3,-9999999.0
Orleans,1995,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,96.0,75.0,0.0,-9999999.0,86.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,7249.0,-9999999.0,48.1,-9999999.0,153.3,-9999999.0
Orleans,1996,253.0,1.31,42.82,253.0,29.0,174.0,58.0,112.0,1.0,-27.0,90.0,30.0,27.0,22.0,16.0,16.0,32.0,28.0,22.0,6.0,6.0,-9999999.0,43.4,54.2,32.7,96.7,-9999999.0
Orleans,1996,68.0,1.31,42.82,68.0,36.0,183.0,90.0,62.0,0.0,-21.0,83.0,27.0,27.0,24.0,18.0,15.0,30.0,28.0,23.0,17.0,15.0,-9999999.0,38.7,47.2,30.2,96.7,-9999999.0
Orleans,1997,212.0,1.8,43.18,212.0,27.0,183.0,59.0,112.0,1.0,-28.0,91.0,32.0,27.0,24.0,20.0,15.0,29.0,26.0,23.0,18.0,15.0,7823.0,42.3,54.0,30.6,133.6,-9999999.0
Orleans,1997,106.0,6.1,81.13,106.0,35.0,192.0,106.0,54.0,0.0,-23.0,82.0,31.0,27.0,24.0,19.0,15.0,30.0,25.0,24.0,16.0,16.0,9363.0,38.0,46.8,29.1,320.1,-9999999.0
Orleans,1998,217.0,1.985,51.785,217.0,19.5,159.0,50.5,103.0,3.0,-21.0,88.0,27.5,26.0,23.5,16.0,14.0,26.5,23.0,23.0,12.5,9.5,7787.0,44.599999999999994,54.5,34.8,96.1,-9999999.0
Orleans,1998,319.0,2.1,40.37,319.0,19.0,161.0,30.0,134.0,6.0,-25.0,92.0,31.0,28.0,23.0,13.0,13.0,30.0,23.0,23.0,5.0,5.0,7387.0,46.3,57.9,34.8,62.6,-9999999.0
Orleans,1998,115.0,1.87,63.2,115.0,20.0,157.0,71.0,72.0,0.0,-17.0,84.0,24.0,24.0,24.0,19.0,15.0,23.0,23.0,23.0,20.0,14.0,8187.0,42.9,51.1,34.8,141.9,-9999999.0
Orleans,1999,553.0,3.0,36.13,553.0,24.0,156.0,53.0,132.0,9.0,-32.0,96.0,32.0,27.0,23.0,17.0,10.0,31.0,28.0,24.0,19.0,12.0,7384.0,46.4,57.4,35.3,-9999999.0,-9999999.0
Orleans,2000,236.0,2.06,46.73,236.0,29.0,144.0,57.0,108.0,1.0,-25.0,90.0,31.0,25.0,23.0,20.0,11.0,30.0,27.0,19.0,19.0,9.0,7009.0,43.8,54.0,33.4,110.6,-9999999.0
Orleans,2000,236.0,2.1,69.83,236.0,29.0,144.0,89.0,54.0,0.0,-25.0,82.0,31.0,25.0,23.0,20.0,11.0,30.0,27.0,19.0,19.0,9.0,7009.0,43.8,47.3,33.4,317.1,-9999999.0
Orleans,2005,475.0,1.96,50.04,475.0,38.0,160.0,77.0,111.0,3.0,-22.0,91.0,28.0,28.0,24.0,20.0,15.0,30.0,26.0,24.0,20.0,11.0,8813.0,42.7,53.1,32.4,109.6,-9999999.0
Orleans,2006,307.0,2.86,48.91,307.0,19.0,162.0,57.0,98.0,2.0,-8.0,93.0,29.0,27.0,22.0,19.0,9.0,30.0,28.0,22.0,20.0,11.0,7861.0,44.4,53.7,35.0,52.6,-9999999.0
Orleans,2006,307.0,2.86,48.91,307.0,19.0,162.0,57.0,98.0,2.0,-8.0,93.0,29.0,27.0,22.0,19.0,9.0,30.0,28.0,22.0,20.0,11.0,7861.0,44.4,53.7,35.0,195.0,-9999999.0
Orleans,2007,254.0,2.33,48.45,254.0,48.0,178.0,89.0,107.0,2.0,-22.0,91.0,28.0,28.0,23.0,18.0,16.0,30.0,28.0,18.0,18.0,-5.0,8648.0,41.0,51.2,30.8,161.5,-9999999.0
Orleans,2008,242.0,3.42,52.78,242.0,33.0,178.0,82.0,102.0,1.0,-18.0,93.0,32.0,28.0,23.0,16.0,16.0,27.0,27.0,23.0,7.0,7.0,8561.0,42.2,52.4,31.9,121.3,-9999999.0
Orleans,2008,120.0,3.42,52.78,120.0,32.0,171.0,95.0,72.0,0.0,-12.0,84.0,31.0,25.0,23.0,19.0,14.0,32.0,24.0,24.0,16.0,16.0,8561.0,40.4,49.4,31.5,200.3,-9999999.0
Orleans,2009,210.0,1.88,43.81,210.0,36.0,181.0,81.0,87.0,1.0,-26.0,90.0,31.0,28.0,20.0,20.0,11.0,29.0,26.0,24.0,16.0,16.0,8849.0,41.1,51.1,31.1,77.6,-9999999.0
Orleans,2009,112.0,2.02,68.17,112.0,33.0,171.0,92.0,61.0,0.0,-15.0,84.0,32.0,16.0,16.0,16.0,16.0,28.0,28.0,24.0,18.0,15.0,9379.0,38.8,47.4,30.2,164.3,-9999999.0
Orleans,2010,377.0,3.36,46.96,377.0,15.0,172.0,74.0,103.0,3.0,-14.0,93.0,29.0,28.0,22.0,20.0,13.0,31.0,26.0,10.0,10.0,10.0,8002.0,44.0,53.1,34.9,65.2,65.2
Orleans,2010,377.0,3.36,46.96,377.0,15.0,172.0,74.0,103.0,3.0,-14.0,93.0,29.0,28.0,22.0,20.0,13.0,31.0,26.0,10.0,10.0,10.0,8002.0,53.1,34.9,34.9,44.0,65.2
Orleans,2011,285.0,4.1,57.95,285.0,30.0,164.0,74.0,113.0,2.0,-28.0,90.0,30.0,28.0,23.0,14.0,14.0,31.0,26.0,23.0,19.0,11.0,8703.0,53.1,33.7,-9999999.0,43.4,119.6
Orleans,2011,153.0,7.4,77.88,153.0,21.0,154.0,83.0,81.0,0.0,-20.0,85.0,31.0,28.0,22.0,17.0,16.0,32.0,27.0,24.0,19.0,14.0,9100.0,49.7,33.4,-9999999.0,41.5,188.6
Orleans,2011,219.0,4.85,62.25,219.0,25.5,159.0,78.5,97.0,1.0,-24.0,87.5,30.5,28.0,22.5,15.5,15.0,31.5,26.5,23.5,19.0,12.5,8901.5,51.400000000000006,33.55,-9999999.0,42.45,154.1
Orleans,2011,219.0,4.84,63.86,219.0,25.5,159.0,78.5,97.0,1.0,-24.0,87.5,30.5,28.0,22.5,15.5,15.0,31.5,26.5,23.5,19.0,12.5,8901.5,51.400000000000006,33.55,-9999999.0,42.45,154.1
Orleans,2012,343.0,3.6,40.07,343.0,24.0,168.0,61.0,124.0,2.0,-13.0,91.0,31.0,27.0,21.0,15.0,15.0,30.0,28.0,22.0,20.0,16.0,7450.0,54.7,34.5,-9999999.0,44.6,76.0
Orleans,2012,343.0,2.27,48.15,343.0,24.0,168.0,61.0,124.0,2.0,-13.0,91.0,31.0,27.0,21.0,15.0,15.0,30.0,28.0,22.0,20.0,16.0,7450.0,54.7,34.5,-9999999.0,44.6,76.0
Orleans,2013,320.0,3.13,49.66,320.0,32.0,180.0,79.0,114.0,2.0,-20.0,91.0,32.0,27.0,20.0,20.0,16.0,32.0,28.0,22.0,20.0,16.0,8242.0,52.1,32.4,-9999999.0,42.2,90.9
Orleans,2013,320.0,2.3049999999999997,49.715,320.0,32.0,180.0,79.0,114.0,2.0,-20.0,91.0,32.0,27.0,20.0,20.0,16.0,32.0,28.0,22.0,20.0,16.0,8387.0,52.1,32.4,-9999999.0,42.2,90.9
Orleans,2013,320.0,1.48,49.77,320.0,32.0,180.0,79.0,114.0,2.0,-20.0,91.0,32.0,27.0,20.0,20.0,16.0,32.0,28.0,22.0,20.0,16.0,8314.5,52.1,32.4,-9999999.0,42.2,90.9
Orleans,2014,242.0,1.85,47.72,242.0,48.0,173.0,92.0,101.0,0.0,-26.0,88.0,31.0,28.0,24.0,19.0,16.0,31.0,28.0,23.0,15.0,15.0,9256.0,51.0,30.9,-9999999.0,40.9,109.1
Orleans,2014,242.0,1.75,48.45,242.0,48.0,173.0,92.0,101.0,0.0,-26.0,88.0,31.0,28.0,24.0,19.0,16.0,31.0,28.0,23.0,15.0,15.0,9256.0,51.0,30.9,-9999999.0,40.9,109.1
Orleans,2014,242.0,1.38,45.65,242.0,48.0,173.0,92.0,101.0,0.0,-26.0,88.0,31.0,28.0,24.0,19.0,16.0,31.0,28.0,23.0,15.0,15.0,9256.0,51.0,30.9,-9999999.0,40.9,109.1
Orleans,2015,247.0,2.2800000000000002,41.92,247.0,51.0,171.0,83.0,108.0,0.0,-25.0,89.0,30.0,23.0,23.0,20.0,15.0,32.0,26.0,24.0,17.0,16.0,9238.0,51.6,30.1,-9999999.0,40.9,-9999999.0
Orleans,2015,247.0,2.37,55.33,247.0,51.0,171.0,83.0,108.0,0.0,-25.0,89.0,30.0,23.0,23.0,20.0,15.0,32.0,26.0,24.0,17.0,16.0,9238.0,51.6,30.1,-9999999.0,40.9,-9999999.0
Orleans,2015,247.0,2.19,45.5,247.0,51.0,171.0,83.0,108.0,0.0,-25.0,89.0,30.0,23.0,23.0,20.0,15.0,32.0,26.0,24.0,17.0,16.0,9238.0,51.6,30.1,-9999999.0,40.9,-9999999.0
Orleans,2016,-9999999.0,2.015,48.82,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,7894.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Orleans,2016,-9999999.0,2.015,48.82,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,7894.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Orleans,2016,-9999999.0,1.76,40.31,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,7894.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Orleans,2016,-9999999.0,2.27,49.46,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,7894.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Orleans,2017,-9999999.0,2.06,45.5,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Orleans,2017,-9999999.0,1.82,51.69,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Orleans,2018,457.0,1.79,48.76,457.0,33.0,178.0,80.0,115.0,5.0,-25.0,93.0,32.0,28.0,23.0,16.0,16.0,31.0,24.0,24.0,17.0,11.0,8454.0,52.0,32.1,-9999999.0,42.1,134.25
Orleans,2018,457.0,1.79,49.15,457.0,33.0,178.0,80.0,115.0,5.0,-25.0,93.0,32.0,28.0,23.0,16.0,16.0,31.0,24.0,24.0,17.0,11.0,8454.0,52.0,32.1,-9999999.0,42.1,139.8
Orleans,2018,457.0,1.79,43.26,457.0,33.0,178.0,80.0,115.0,5.0,-25.0,93.0,32.0,28.0,23.0,16.0,16.0,31.0,24.0,24.0,17.0,11.0,8454.0,52.0,32.1,-9999999.0,42.1,128.7
Orleans,2019,266.0,2.9,56.05,266.0,39.0,179.0,95.0,95.0,3.0,-15.0,91.0,32.0,27.0,21.0,14.0,14.0,27.0,27.0,23.0,15.0,15.0,9210.0,51.0,30.0,-9999999.0,40.5,-9999999.0
Orleans,2019,266.0,2.6550000000000002,56.39,266.0,39.0,179.0,95.0,95.0,3.0,-15.0,91.0,32.0,27.0,21.0,14.0,14.0,27.0,27.0,23.0,15.0,15.0,9210.0,51.0,30.0,-9999999.0,40.5,-9999999.0
Orleans,2019,266.0,3.63,60.14,266.0,39.0,179.0,95.0,95.0,3.0,-15.0,91.0,32.0,27.0,21.0,14.0,14.0,27.0,27.0,23.0,15.0,15.0,9210.0,51.0,30.0,-9999999.0,40.5,-9999999.0
Orleans,2019,266.0,2.41,49.51,266.0,39.0,179.0,95.0,95.0,3.0,-15.0,91.0,32.0,27.0,21.0,14.0,14.0,27.0,27.0,23.0,15.0,15.0,9210.0,51.0,30.0,-9999999.0,40.5,-9999999.0
Orleans,2019,266.0,2.17,56.73,266.0,39.0,179.0,95.0,95.0,3.0,-15.0,91.0,32.0,27.0,21.0,14.0,14.0,27.0,27.0,23.0,15.0,15.0,9210.0,51.0,30.0,-9999999.0,40.5,-9999999.0
Rutland,1990,348.0,2.21,47.21,348.0,8.0,163.0,28.0,135.0,2.0,-13.0,92.0,27.0,27.0,24.0,20.0,16.0,29.0,28.0,19.0,19.0,14.0,7431.0,47.0,58.9,35.0,62.9,-9999999.0
Rutland,1990,348.0,3.36,55.04,348.0,8.0,163.0,28.0,135.0,2.0,-13.0,92.0,27.0,27.0,24.0,20.0,16.0,29.0,28.0,19.0,19.0,14.0,7431.0,47.0,58.9,35.0,69.5,-9999999.0
Rutland,1991,386.0,1.56,35.61,386.0,15.0,154.0,35.0,146.0,6.0,-10.0,93.0,30.0,26.0,23.0,18.0,13.0,29.0,26.0,21.0,14.0,14.0,6632.0,47.1,58.8,35.5,39.5,-9999999.0
Rutland,1991,386.0,1.43,39.98,386.0,15.0,154.0,35.0,146.0,6.0,-10.0,93.0,30.0,26.0,23.0,18.0,13.0,29.0,26.0,21.0,14.0,14.0,6632.0,47.1,58.8,35.5,44.7,-9999999.0
Rutland,1992,195.0,1.59,35.17,195.0,19.0,166.0,43.0,118.0,0.0,-15.0,88.0,29.0,27.0,23.0,17.0,15.0,29.0,27.0,19.0,19.0,15.0,7337.0,44.4,55.3,33.4,47.5,-9999999.0
Rutland,1993,384.0,1.03,33.54,384.0,29.0,166.0,53.0,121.0,5.0,-26.0,93.0,28.0,28.0,20.0,20.0,7.0,26.0,26.0,24.0,20.0,11.0,7643.0,44.8,56.0,33.6,78.8,-9999999.0
Rutland,1993,384.0,1.29,37.84,384.0,29.0,166.0,53.0,121.0,5.0,-26.0,93.0,28.0,28.0,20.0,20.0,7.0,26.0,26.0,24.0,20.0,11.0,7643.0,44.8,56.0,33.6,98.6,-9999999.0
Rutland,1994,437.0,1.9,40.73,437.0,35.0,162.0,54.0,118.0,5.0,-36.0,95.0,30.0,28.0,24.0,18.0,16.0,30.0,27.0,23.0,19.0,11.0,7910.0,44.8,56.2,33.3,82.5,-9999999.0
Rutland,1994,437.0,2.1,50.2,437.0,35.0,162.0,54.0,118.0,5.0,-36.0,95.0,30.0,28.0,24.0,18.0,16.0,30.0,27.0,23.0,19.0,11.0,7910.0,44.8,56.2,33.3,92.0,-9999999.0
Rutland,1995,432.0,1.6,33.09,432.0,16.0,157.0,57.0,119.0,8.0,-16.0,96.0,32.0,26.0,24.0,14.0,14.0,29.0,27.0,24.0,19.0,10.0,6831.0,46.1,57.2,35.1,58.9,-9999999.0
Rutland,1995,432.0,2.74,40.05,432.0,16.0,157.0,57.0,119.0,8.0,-16.0,96.0,32.0,26.0,24.0,14.0,14.0,29.0,27.0,24.0,19.0,10.0,6831.0,46.1,57.2,35.1,80.5,-9999999.0
Rutland,1996,340.0,1.89,50.35,340.0,16.0,169.0,48.0,119.0,0.0,-29.0,89.0,25.0,25.0,23.0,18.0,15.0,30.0,27.0,21.0,20.0,12.0,7552.0,45.3,55.8,34.8,81.6,-9999999.0
Rutland,1996,340.0,2.46,54.99,340.0,16.0,169.0,48.0,119.0,0.0,-29.0,89.0,25.0,25.0,23.0,18.0,15.0,30.0,27.0,21.0,20.0,12.0,7552.0,45.3,55.8,34.8,106.0,-9999999.0
Rutland,1997,249.0,1.39,33.67,249.0,12.0,182.0,47.0,114.0,0.0,-16.0,88.0,30.0,27.0,24.0,19.0,14.0,32.0,26.0,23.0,18.0,16.0,7276.0,44.5,55.7,33.3,99.3,-9999999.0
Rutland,1997,249.0,1.25,37.24,249.0,12.0,182.0,47.0,114.0,0.0,-16.0,88.0,30.0,27.0,24.0,19.0,14.0,32.0,26.0,23.0,18.0,16.0,7276.0,44.5,55.7,33.3,119.1,-9999999.0
Rutland,1998,339.0,3.06,41.45,339.0,7.0,154.0,27.0,135.0,1.0,-17.0,90.0,31.0,28.0,23.0,20.0,16.0,32.0,27.0,23.0,17.0,13.0,6678.0,48.2,59.3,37.1,51.1,-9999999.0
Rutland,1998,339.0,2.22,45.21,339.0,7.0,154.0,27.0,135.0,1.0,-17.0,90.0,31.0,28.0,23.0,20.0,16.0,32.0,27.0,23.0,17.0,13.0,6678.0,48.2,59.3,37.1,52.8,-9999999.0
Rutland,1999,409.0,3.77,38.4,409.0,15.0,163.0,44.0,122.0,8.0,-18.0,93.0,27.0,27.0,22.0,17.0,12.0,32.0,28.0,22.0,20.0,-5.0,6559.0,47.1,58.9,35.4,68.1,-9999999.0
Rutland,1999,409.0,3.87,40.74,409.0,15.0,163.0,44.0,122.0,8.0,-18.0,93.0,27.0,27.0,22.0,17.0,12.0,32.0,28.0,22.0,20.0,-5.0,6559.0,47.1,58.9,35.4,73.7,-9999999.0
Rutland,2000,252.0,3.65,45.29,252.0,24.0,155.0,49.0,121.0,0.0,-18.0,88.0,31.0,24.0,24.0,19.0,12.0,31.0,28.0,22.0,0.0,0.0,6853.0,45.0,56.1,33.9,83.7,-9999999.0
Rutland,2000,252.0,3.19,49.86,252.0,24.0,155.0,49.0,121.0,0.0,-18.0,88.0,31.0,24.0,24.0,19.0,12.0,31.0,28.0,22.0,0.0,0.0,6853.0,45.0,56.1,33.9,97.1,-9999999.0
Rutland,2005,591.0,2.25,49.93,591.0,21.0,170.0,48.0,134.0,11.0,-23.0,93.0,32.0,28.0,23.0,19.0,13.0,32.0,23.0,23.0,20.0,15.0,7272.0,46.6,58.9,34.4,104.5,-9999999.0
Rutland,2005,597.5,2.25,49.93,597.5,26.0,161.0,53.5,132.0,10.5,-24.0,93.0,31.0,26.0,21.0,20.0,12.0,32.0,25.0,22.0,20.0,11.0,7385.0,46.7,58.55,33.5,90.4,-9999999.0
Rutland,2005,604.0,2.5,47.65,604.0,22.0,156.0,59.0,130.0,10.0,-21.0,93.0,30.0,28.0,24.0,19.0,10.0,28.0,28.0,24.0,18.0,15.0,7252.0,46.8,58.2,35.4,110.0,-9999999.0
Rutland,2005,597.5,2.0,52.21,597.5,22.0,161.0,53.5,132.0,10.5,-23.0,93.0,31.0,28.0,23.0,19.0,12.0,32.0,25.0,23.0,20.0,15.0,7272.0,46.7,58.55,34.4,104.5,-9999999.0
Rutland,2006,393.0,2.1,45.285,393.0,4.0,156.0,27.0,120.0,5.0,-3.0,94.0,32.0,28.0,24.0,19.0,16.0,32.0,27.0,22.0,19.0,15.0,6683.0,48.0,59.1,37.0,42.1,-9999999.0
Rutland,2006,437.0,2.1,45.285,437.0,4.5,150.0,26.5,122.5,6.0,-6.0,94.5,32.0,28.0,24.0,19.5,16.0,32.0,27.5,21.0,19.5,15.0,6605.0,48.4,59.35,37.45,38.0,-9999999.0
Rutland,2006,481.0,2.06,42.33,481.0,5.0,144.0,26.0,125.0,7.0,-9.0,95.0,32.0,28.0,24.0,20.0,16.0,32.0,28.0,20.0,20.0,15.0,6527.0,48.8,59.6,37.9,42.1,-9999999.0
Rutland,2006,437.0,2.14,48.24,437.0,4.5,150.0,26.5,122.5,6.0,-6.0,94.5,32.0,28.0,24.0,19.5,16.0,32.0,27.5,21.0,19.5,15.0,6605.0,48.4,59.35,37.45,52.2,-9999999.0
Rutland,2007,356.0,2.465,46.17,356.0,19.0,164.0,55.0,141.0,9.0,-15.0,94.0,31.0,23.0,23.0,20.0,16.0,30.0,28.0,22.0,13.0,13.0,7126.0,45.4,57.4,33.3,107.5,-9999999.0
Rutland,2007,351.0,2.465,46.17,351.0,23.0,167.0,57.0,131.5,5.5,-17.0,94.0,30.0,23.5,23.5,19.0,16.0,31.0,27.5,23.0,14.0,14.0,7185.5,44.8,56.15,33.4,80.2,-9999999.0
Rutland,2007,346.0,2.23,43.45,346.0,27.0,170.0,59.0,122.0,2.0,-19.0,94.0,29.0,24.0,24.0,18.0,16.0,32.0,27.0,24.0,15.0,15.0,7245.0,44.2,54.9,33.5,107.5,-9999999.0
Rutland,2007,351.0,2.7,48.89,351.0,23.0,167.0,57.0,131.5,5.5,-17.0,94.0,30.0,23.5,23.5,19.0,16.0,31.0,27.5,23.0,14.0,14.0,7185.5,44.8,56.15,33.4,136.9,-9999999.0
Rutland,2008,237.0,6.0,61.58,237.0,9.0,161.0,50.0,115.0,1.0,-16.0,90.0,30.0,28.0,20.0,20.0,15.0,32.0,28.0,22.0,19.0,4.0,7554.0,45.0,55.9,34.0,71.2,-9999999.0
Rutland,2008,268.0,3.55,47.92,268.0,13.0,165.0,59.0,117.0,4.0,-15.0,93.0,32.0,28.0,23.0,19.0,13.0,30.0,26.0,22.0,20.0,5.0,7554.0,44.8,55.5,34.1,92.6,-9999999.0
Rutland,2008,252.5,2.43,57.89,252.5,11.0,163.0,54.5,116.0,2.5,-15.5,91.5,31.0,28.0,21.5,19.5,14.0,31.0,27.0,22.0,19.5,4.5,7554.0,44.9,55.7,34.05,96.3,-9999999.0
Rutland,2009,220.0,2.18,52.28,220.0,21.0,167.0,60.0,104.0,0.0,-14.0,88.0,30.0,24.0,24.0,20.0,13.0,32.0,28.0,22.0,14.0,14.0,7625.0,43.8,54.5,33.2,57.8,-9999999.0
Rutland,2009,245.0,1.63,47.25,245.0,24.0,162.0,63.0,109.0,1.0,-22.0,90.0,32.0,27.0,22.0,20.0,16.0,32.0,27.0,17.0,17.0,14.0,7823.0,44.1,54.3,33.9,72.6,-9999999.0
Rutland,2009,232.5,2.07,53.5,232.5,22.5,164.5,61.5,106.5,0.5,-18.0,89.0,31.0,25.5,23.0,20.0,14.5,32.0,27.5,19.5,15.5,14.0,7724.0,43.95,54.4,33.55,74.1,-9999999.0
Rutland,2010,521.0,3.81,50.09,521.0,8.0,161.0,44.0,143.0,16.0,-12.0,97.0,32.0,27.0,21.0,20.0,13.0,27.0,27.0,24.0,20.0,12.0,6846.0,47.6,59.3,36.0,53.900000000000006,74.4
Rutland,2010,510.0,3.81,50.09,510.0,8.5,161.5,50.5,131.0,11.5,-10.5,95.5,30.5,27.5,20.5,20.0,14.0,27.5,27.5,24.0,18.5,13.0,7166.0,52.0,46.55,36.35,53.900000000000006,74.4
Rutland,2010,499.0,3.96,45.79,499.0,9.0,162.0,57.0,119.0,7.0,-9.0,94.0,29.0,28.0,20.0,20.0,15.0,28.0,28.0,24.0,17.0,14.0,7142.0,46.6,56.4,36.7,60.2,74.4
Rutland,2010,510.0,3.66,54.39,510.0,8.5,161.5,50.5,131.0,11.5,-10.5,95.5,30.5,27.5,20.5,20.0,14.0,27.5,27.5,24.0,18.5,13.0,7142.0,52.0,46.55,36.35,88.6,74.4
Rutland,2010,521.0,3.81,50.09,521.0,8.0,161.0,44.0,143.0,16.0,-12.0,97.0,32.0,27.0,21.0,20.0,13.0,27.0,27.0,24.0,20.0,12.0,6846.0,59.3,36.0,36.35,47.6,74.4
Rutland,2010,499.0,3.96,45.79,499.0,9.0,162.0,57.0,119.0,7.0,-9.0,94.0,29.0,28.0,20.0,20.0,15.0,28.0,28.0,24.0,17.0,14.0,7142.0,56.4,36.7,36.35,46.6,60.2
Rutland,2010,510.0,3.66,54.39,510.0,8.5,161.5,50.5,131.0,11.5,-10.5,95.5,30.5,27.5,20.5,20.0,14.0,27.5,27.5,24.0,18.5,13.0,7142.0,52.0,46.55,36.35,53.900000000000006,88.6
Rutland,2011,459.0,3.93,53.36,459.0,19.0,154.0,38.0,133.0,6.0,-27.0,95.0,32.0,23.0,23.0,19.0,16.0,32.0,23.0,23.0,20.0,13.0,7377.0,59.5,35.7,-9999999.0,47.6,-9999999.0
Rutland,2011,432.0,3.16,53.36,432.0,20.0,157.0,51.0,124.0,3.0,-26.0,94.0,29.0,23.0,23.0,19.0,16.0,31.0,24.0,24.0,20.0,15.0,7856.0,56.3,35.8,-9999999.0,46.1,-9999999.0
Rutland,2011,445.5,4.96,54.61,445.5,19.5,155.5,44.5,128.5,4.5,-26.5,94.5,30.5,23.0,23.0,19.0,16.0,31.5,23.5,23.5,20.0,14.0,7616.5,57.9,35.75,-9999999.0,46.85,-9999999.0
Rutland,2011,445.5,3.93,53.35,445.5,19.5,155.5,44.5,128.5,4.5,-26.5,94.5,30.5,23.0,23.0,19.0,16.0,31.5,23.5,23.5,20.0,14.0,7616.5,57.9,35.75,-9999999.0,46.85,-9999999.0
Rutland,2012,432.0,2.51,39.6,432.0,3.0,143.0,18.0,147.0,9.0,-11.0,94.0,25.0,25.0,22.0,19.0,11.0,32.0,23.0,23.0,8.0,8.0,5829.0,61.1,37.3,-9999999.0,49.2,40.1
Rutland,2012,385.0,2.32,36.75,385.0,5.0,152.0,31.0,132.0,5.0,-6.0,92.0,31.0,22.0,22.0,20.0,16.0,31.0,26.0,23.0,20.0,9.0,6455.0,58.2,37.0,-9999999.0,47.6,40.1
Rutland,2012,408.5,2.67,43.0,408.5,4.0,147.5,24.5,139.5,7.0,-8.5,93.0,28.0,23.5,22.0,19.5,13.5,31.5,24.5,23.0,14.0,8.5,6142.0,59.650000000000006,37.15,-9999999.0,48.400000000000006,40.1
Rutland,2012,408.5,2.51,39.6,408.5,4.0,147.5,24.5,139.5,7.0,-8.5,93.0,28.0,23.5,22.0,19.5,13.5,31.5,24.5,23.0,14.0,8.5,6142.0,59.650000000000006,37.15,-9999999.0,48.400000000000006,40.1
Rutland,2013,472.0,2.43,43.4,472.0,9.0,174.0,43.0,131.0,10.0,-15.0,94.0,31.0,28.0,22.0,17.0,16.0,32.0,28.0,24.0,14.0,14.0,6872.0,58.0,34.7,-9999999.0,46.3,58.3
